topic_id	trial_id	relevance
39	NCT03858595	not_relevant
39	NCT03866187	not_relevant
39	NCT03866213	excluded
39	NCT03867487	not_relevant
39	NCT03876678	excluded
39	NCT03880305	not_relevant
39	NCT03890211	not_relevant
39	NCT03904511	not_relevant
39	NCT03913559	not_relevant
39	NCT03914625	not_relevant
39	NCT03921554	not_relevant
39	NCT03929159	not_relevant
39	NCT03933423	not_relevant
39	NCT03940495	not_relevant
39	NCT03942757	not_relevant
39	NCT03973086	not_relevant
39	NCT03986684	not_relevant
39	NCT03997214	not_relevant
39	NCT04021927	eligible
39	NCT04074824	not_relevant
39	NCT04087239	not_relevant
39	NCT04093128	not_relevant
39	NCT04093492	not_relevant
39	NCT04093778	not_relevant
39	NCT04099602	excluded
39	NCT04121572	not_relevant
39	NCT04142099	not_relevant
39	NCT04143477	not_relevant
39	NCT04144296	not_relevant
39	NCT04156347	not_relevant
39	NCT04159857	not_relevant
39	NCT04159870	not_relevant
39	NCT04176029	not_relevant
39	NCT04182555	eligible
39	NCT04185766	not_relevant
39	NCT04211766	not_relevant
39	NCT04213183	not_relevant
39	NCT04215601	not_relevant
39	NCT04219644	not_relevant
39	NCT04222088	not_relevant
39	NCT04237636	not_relevant
39	NCT04251286	eligible
39	NCT04256005	not_relevant
39	NCT04285437	not_relevant
39	NCT04285450	not_relevant
39	NCT04293562	not_relevant
39	NCT04295122	not_relevant
39	NCT04317521	not_relevant
39	NCT04321902	not_relevant
39	NCT04334590	not_relevant
39	NCT04349241	not_relevant
39	NCT04365998	eligible
39	NCT04369313	not_relevant
39	NCT04373941	not_relevant
39	NCT04373980	excluded
39	NCT04380493	not_relevant
39	NCT04385147	not_relevant
39	NCT04393038	not_relevant
39	NCT04400513	not_relevant
39	NCT04410939	not_relevant
39	NCT04438447	not_relevant
39	NCT04445675	eligible
39	NCT04447989	not_relevant
39	NCT04451928	not_relevant
39	NCT04467203	not_relevant
39	NCT04476264	not_relevant
39	NCT04497012	not_relevant
39	NCT04527536	eligible
39	NCT04531618	not_relevant
39	NCT04546321	not_relevant
39	NCT04546633	not_relevant
39	NCT04555382	not_relevant
39	NCT04557774	not_relevant
39	NCT04565873	not_relevant
39	NCT04585828	eligible
39	NCT04591301	not_relevant
39	NCT04600674	not_relevant
39	NCT04605705	not_relevant
39	NCT04620629	not_relevant
39	NCT04661319	not_relevant
39	NCT04667429	not_relevant
39	NCT04676399	not_relevant
39	NCT04713579	not_relevant
39	NCT04717661	not_relevant
39	NCT04719104	eligible
39	NCT04720690	not_relevant
39	NCT04780958	not_relevant
39	NCT04788459	not_relevant
39	NCT04815551	not_relevant
39	NCT04855110	not_relevant
39	NCT04858386	not_relevant
40	NCT00004694	not_relevant
40	NCT00006150	not_relevant
40	NCT00022581	not_relevant
40	NCT00022841	not_relevant
40	NCT00026065	not_relevant
40	NCT00044122	not_relevant
40	NCT00051597	not_relevant
40	NCT00051636	eligible
40	NCT00052897	not_relevant
40	NCT00055120	not_relevant
40	NCT00057694	not_relevant
40	NCT00063232	not_relevant
40	NCT00073723	not_relevant
40	NCT00073775	not_relevant
40	NCT00088309	not_relevant
40	NCT00092937	not_relevant
40	NCT00096213	not_relevant
40	NCT00102908	not_relevant
40	NCT00103740	eligible
40	NCT00108394	not_relevant
40	NCT00110214	not_relevant
40	NCT00114114	not_relevant
40	NCT00118820	not_relevant
40	NCT00140738	not_relevant
40	NCT00145886	not_relevant
40	NCT00147823	not_relevant
40	NCT00148122	not_relevant
40	NCT00149318	not_relevant
40	NCT00150033	not_relevant
40	NCT00159419	not_relevant
40	NCT00171964	not_relevant
40	NCT00172107	not_relevant
40	NCT00176579	not_relevant
40	NCT00216125	not_relevant
40	NCT00239629	not_relevant
40	NCT00251316	not_relevant
40	NCT00260702	not_relevant
40	NCT00280410	not_relevant
40	NCT00301886	not_relevant
40	NCT00306046	eligible
40	NCT00329797	not_relevant
40	NCT00334139	not_relevant
40	NCT00352846	not_relevant
40	NCT00359333	not_relevant
40	NCT00362518	not_relevant
40	NCT00372710	not_relevant
40	NCT00374751	not_relevant
40	NCT00381914	not_relevant
40	NCT00386880	not_relevant
40	NCT00391690	not_relevant
40	NCT00392938	not_relevant
40	NCT00395226	not_relevant
40	NCT00403598	eligible
40	NCT00409630	not_relevant
40	NCT00411619	not_relevant
40	NCT00424619	not_relevant
40	NCT00426777	not_relevant
40	NCT00430859	not_relevant
40	NCT00439647	not_relevant
40	NCT00448682	not_relevant
40	NCT00453128	not_relevant
40	NCT00457613	not_relevant
40	NCT00471627	not_relevant
40	NCT00480662	eligible
40	NCT00484068	not_relevant
40	NCT00519155	not_relevant
40	NCT00532077	not_relevant
40	NCT00535158	not_relevant
40	NCT00543023	not_relevant
40	NCT00550862	not_relevant
40	NCT00569751	not_relevant
40	NCT00614809	not_relevant
40	NCT00615628	eligible
40	NCT00663143	not_relevant
40	NCT00663988	not_relevant
40	NCT00668200	not_relevant
40	NCT00677469	not_relevant
40	NCT00685971	not_relevant
40	NCT00698347	not_relevant
40	NCT00712712	not_relevant
40	NCT00730210	not_relevant
40	NCT00740129	excluded
40	NCT00747994	eligible
40	NCT00757757	not_relevant
40	NCT00758992	not_relevant
40	NCT00772694	not_relevant
40	NCT00774020	eligible
40	NCT00781261	not_relevant
40	NCT00795483	not_relevant
40	NCT00841152	not_relevant
40	NCT00852228	not_relevant
40	NCT00865098	not_relevant
40	NCT00888563	not_relevant
40	NCT00890747	not_relevant
40	NCT00893789	not_relevant
40	NCT00894075	not_relevant
40	NCT00914966	not_relevant
40	NCT00924196	not_relevant
40	NCT00934830	not_relevant
40	NCT00958113	not_relevant
40	NCT00963417	not_relevant
40	NCT00982124	not_relevant
40	NCT00993447	not_relevant
40	NCT00995163	not_relevant
40	NCT00997958	not_relevant
40	NCT01020279	not_relevant
40	NCT01022476	not_relevant
40	NCT01022905	not_relevant
40	NCT01026584	not_relevant
40	NCT01029873	not_relevant
40	NCT01046981	not_relevant
40	NCT01047878	not_relevant
40	NCT01051570	not_relevant
40	NCT01062230	not_relevant
40	NCT01145508	not_relevant
40	NCT01157156	not_relevant
40	NCT01182584	not_relevant
40	NCT01191034	not_relevant
40	NCT01201642	not_relevant
40	NCT01202227	not_relevant
40	NCT01207193	not_relevant
40	NCT01211392	not_relevant
40	NCT01219699	not_relevant
40	NCT01225679	not_relevant
40	NCT01254929	not_relevant
40	NCT01284946	not_relevant
40	NCT01289834	not_relevant
40	NCT01328860	not_relevant
40	NCT01353430	eligible
40	NCT01360099	not_relevant
40	NCT01416493	not_relevant
40	NCT01427244	not_relevant
40	NCT01435733	not_relevant
40	NCT01440517	not_relevant
40	NCT01452516	not_relevant
40	NCT01459640	not_relevant
40	NCT01463280	not_relevant
40	NCT01464775	not_relevant
40	NCT01465399	not_relevant
40	NCT01472913	not_relevant
40	NCT01473524	not_relevant
40	NCT01489839	not_relevant
40	NCT01512277	not_relevant
40	NCT01531478	not_relevant
40	NCT01543659	not_relevant
40	NCT01556360	not_relevant
40	NCT01567072	not_relevant
40	NCT01588340	not_relevant
40	NCT01602406	not_relevant
40	NCT01612351	not_relevant
40	NCT01615666	not_relevant
40	NCT01627028	not_relevant
40	NCT01627717	not_relevant
40	NCT01674621	not_relevant
40	NCT01707290	not_relevant
40	NCT01736774	not_relevant
40	NCT01737008	not_relevant
40	NCT01773031	not_relevant
40	NCT01791842	not_relevant
40	NCT01842048	not_relevant
40	NCT01846533	not_relevant
40	NCT01851681	not_relevant
40	NCT01852448	not_relevant
40	NCT01852578	not_relevant
40	NCT01852799	not_relevant
40	NCT01854580	not_relevant
40	NCT01856205	not_relevant
40	NCT01859234	not_relevant
40	NCT01860534	not_relevant
40	NCT01884935	not_relevant
40	NCT01911819	not_relevant
40	NCT01961973	not_relevant
40	NCT01991197	not_relevant
40	NCT01991457	not_relevant
40	NCT01993498	not_relevant
40	NCT01994200	not_relevant
40	NCT01994343	not_relevant
40	NCT01995500	not_relevant
40	NCT02011620	not_relevant
40	NCT02019017	not_relevant
40	NCT02031029	not_relevant
40	NCT02035033	not_relevant
40	NCT02049190	not_relevant
40	NCT02073890	not_relevant
40	NCT02073968	not_relevant
40	NCT02074839	not_relevant
40	NCT02075021	not_relevant
40	NCT02075372	not_relevant
40	NCT02076906	not_relevant
40	NCT02077439	not_relevant
40	NCT02078102	not_relevant
40	NCT02079558	not_relevant
40	NCT02079636	not_relevant
40	NCT02081365	not_relevant
40	NCT02101294	not_relevant
40	NCT02106455	eligible
40	NCT02135094	not_relevant
40	NCT02141464	not_relevant
40	NCT02177136	not_relevant
40	NCT02192411	not_relevant
40	NCT02203045	not_relevant
40	NCT02207400	not_relevant
40	NCT02207907	not_relevant
40	NCT02235493	not_relevant
40	NCT02237625	not_relevant
40	NCT02256046	not_relevant
40	NCT02274636	not_relevant
40	NCT02277197	not_relevant
40	NCT02282540	not_relevant
40	NCT02284841	not_relevant
40	NCT02303340	not_relevant
40	NCT02315781	not_relevant
40	NCT02321280	not_relevant
40	NCT02347501	not_relevant
40	NCT02348294	not_relevant
40	NCT02358681	not_relevant
40	NCT02362737	not_relevant
40	NCT02375945	not_relevant
40	NCT02381678	not_relevant
40	NCT02382809	not_relevant
40	NCT02385188	not_relevant
40	NCT02389244	not_relevant
40	NCT02390934	not_relevant
40	NCT02403687	not_relevant
40	NCT02407080	not_relevant
40	NCT02411266	not_relevant
40	NCT02413268	not_relevant
40	NCT02413450	not_relevant
40	NCT02418949	not_relevant
40	NCT02422199	not_relevant
40	NCT02423395	not_relevant
40	NCT02427984	not_relevant
40	NCT02429232	not_relevant
40	NCT02435329	not_relevant
40	NCT02455323	not_relevant
40	NCT02480595	not_relevant
40	NCT02499120	not_relevant
40	NCT02503904	not_relevant
40	NCT02505932	not_relevant
40	NCT02521298	not_relevant
40	NCT02525172	not_relevant
40	NCT02547896	not_relevant
40	NCT02552290	not_relevant
40	NCT02561039	not_relevant
40	NCT02567084	not_relevant
40	NCT02583737	not_relevant
40	NCT02586337	not_relevant
40	NCT02601703	not_relevant
40	NCT02602431	not_relevant
40	NCT02603042	not_relevant
40	NCT02616757	not_relevant
40	NCT02622607	not_relevant
40	NCT02653625	not_relevant
40	NCT02677961	not_relevant
40	NCT02679963	not_relevant
40	NCT02693457	not_relevant
40	NCT02708368	not_relevant
40	NCT02730338	not_relevant
40	NCT02739555	not_relevant
40	NCT02743598	not_relevant
40	NCT02748343	not_relevant
40	NCT02753270	not_relevant
40	NCT02757612	not_relevant
40	NCT02773264	not_relevant
40	NCT02774239	not_relevant
40	NCT02776397	not_relevant
40	NCT02797314	not_relevant
40	NCT02802384	eligible
40	NCT02825199	not_relevant
40	NCT02831374	not_relevant
40	NCT02848027	not_relevant
40	NCT02853539	not_relevant
40	NCT02859584	not_relevant
40	NCT02865187	not_relevant
40	NCT02867319	not_relevant
40	NCT02868476	not_relevant
40	NCT02887092	not_relevant
40	NCT02889536	not_relevant
40	NCT02892877	not_relevant
40	NCT02923609	not_relevant
40	NCT02931292	not_relevant
40	NCT02932501	not_relevant
40	NCT02945761	not_relevant
40	NCT02956720	not_relevant
40	NCT02958345	not_relevant
40	NCT02974218	not_relevant
40	NCT02992262	not_relevant
40	NCT03007173	not_relevant
40	NCT03014037	not_relevant
40	NCT03040778	not_relevant
40	NCT03041766	not_relevant
40	NCT03050476	not_relevant
40	NCT03080805	not_relevant
40	NCT03082547	not_relevant
40	NCT03098771	not_relevant
40	NCT03100266	not_relevant
40	NCT03110679	not_relevant
40	NCT03113448	not_relevant
40	NCT03113994	not_relevant
40	NCT03117400	not_relevant
40	NCT03121001	not_relevant
40	NCT03124108	not_relevant
40	NCT03139058	not_relevant
40	NCT03154593	not_relevant
40	NCT03168620	not_relevant
40	NCT03188666	not_relevant
40	NCT03190642	not_relevant
40	NCT03197025	not_relevant
40	NCT03217513	not_relevant
40	NCT03217968	not_relevant
40	NCT03225053	not_relevant
40	NCT03231878	not_relevant
40	NCT03237702	not_relevant
40	NCT03278158	not_relevant
40	NCT03296709	not_relevant
40	NCT03303157	not_relevant
40	NCT03304184	not_relevant
40	NCT03317327	not_relevant
40	NCT03356522	not_relevant
40	NCT03357484	not_relevant
40	NCT03385070	not_relevant
40	NCT03395496	not_relevant
40	NCT03410134	not_relevant
40	NCT03414021	not_relevant
40	NCT03423277	not_relevant
40	NCT03483194	not_relevant
40	NCT03490409	not_relevant
40	NCT03512275	not_relevant
40	NCT03521869	not_relevant
40	NCT03525392	not_relevant
40	NCT03530423	not_relevant
40	NCT03563677	not_relevant
40	NCT03567369	not_relevant
40	NCT03580135	not_relevant
40	NCT03582319	not_relevant
40	NCT03590353	not_relevant
40	NCT03597763	not_relevant
40	NCT03599700	not_relevant
40	NCT03624075	not_relevant
40	NCT03626246	not_relevant
40	NCT03626779	not_relevant
40	NCT03635164	not_relevant
40	NCT03641482	not_relevant
40	NCT03657303	not_relevant
40	NCT03683069	not_relevant
40	NCT03685617	not_relevant
40	NCT03689439	not_relevant
40	NCT03696030	not_relevant
40	NCT03702478	not_relevant
40	NCT03709888	not_relevant
40	NCT03710499	not_relevant
40	NCT03710889	not_relevant
40	NCT03713203	not_relevant
40	NCT03716128	not_relevant
40	NCT03745690	not_relevant
40	NCT03753035	not_relevant
40	NCT03757078	not_relevant
40	NCT03782714	not_relevant
40	NCT03792503	not_relevant
40	NCT03799510	not_relevant
40	NCT03812367	not_relevant
40	NCT03815747	not_relevant
40	NCT03835000	not_relevant
40	NCT03838991	not_relevant
40	NCT03841383	not_relevant
40	NCT03844776	not_relevant
40	NCT03859895	excluded
40	NCT03864172	not_relevant
40	NCT03872778	not_relevant
40	NCT03894709	not_relevant
40	NCT03898388	not_relevant
40	NCT03900975	not_relevant
40	NCT03914625	not_relevant
40	NCT03925168	not_relevant
40	NCT03928730	not_relevant
40	NCT03941379	not_relevant
40	NCT03963648	not_relevant
40	NCT03964818	not_relevant
40	NCT03994172	not_relevant
40	NCT03998358	not_relevant
40	NCT04003935	not_relevant
40	NCT04018287	not_relevant
40	NCT04024085	not_relevant
40	NCT04031781	not_relevant
40	NCT04039399	not_relevant
40	NCT04055220	not_relevant
40	NCT04061772	not_relevant
40	NCT04064437	not_relevant
40	NCT04069897	not_relevant
40	NCT04091399	not_relevant
40	NCT04091867	not_relevant
40	NCT04097613	not_relevant
40	NCT04105543	not_relevant
40	NCT04107350	not_relevant
40	NCT04108559	not_relevant
40	NCT04111250	not_relevant
40	NCT04114851	not_relevant
40	NCT04128696	not_relevant
40	NCT04141215	not_relevant
40	NCT04151147	not_relevant
40	NCT04152096	not_relevant
40	NCT04168541	not_relevant
40	NCT04195100	not_relevant
40	NCT04205331	not_relevant
40	NCT04220489	not_relevant
40	NCT04221711	not_relevant
40	NCT04222452	not_relevant
40	NCT04227977	not_relevant
40	NCT04237506	not_relevant
40	NCT04240639	not_relevant
40	NCT04250792	not_relevant
40	NCT04262713	not_relevant
40	NCT04280406	not_relevant
40	NCT04293562	not_relevant
40	NCT04303026	not_relevant
40	NCT04308863	not_relevant
40	NCT04319757	not_relevant
40	NCT04342520	not_relevant
40	NCT04350346	not_relevant
40	NCT04361929	not_relevant
40	NCT04381169	not_relevant
40	NCT04382521	not_relevant
40	NCT04410276	not_relevant
40	NCT04413357	not_relevant
40	NCT04415619	not_relevant
40	NCT04424940	not_relevant
40	NCT04434222	not_relevant
40	NCT04438525	not_relevant
40	NCT04442841	not_relevant
40	NCT04464811	not_relevant
40	NCT04465123	not_relevant
40	NCT04473872	not_relevant
40	NCT04476121	not_relevant
40	NCT04481841	not_relevant
40	NCT04504916	not_relevant
40	NCT04506658	not_relevant
40	NCT04507009	not_relevant
40	NCT04512352	not_relevant
40	NCT04517162	not_relevant
40	NCT04521218	not_relevant
40	NCT04529577	not_relevant
40	NCT04541342	not_relevant
40	NCT04545515	not_relevant
40	NCT04546165	not_relevant
40	NCT04546399	not_relevant
40	NCT04547764	not_relevant
40	NCT04584840	not_relevant
40	NCT04589819	not_relevant
40	NCT04598568	not_relevant
40	NCT04602117	not_relevant
40	NCT04605575	not_relevant
40	NCT04609709	not_relevant
40	NCT04609839	not_relevant
40	NCT04617600	not_relevant
40	NCT04626063	not_relevant
40	NCT04628429	not_relevant
40	NCT04634097	not_relevant
40	NCT04638491	not_relevant
40	NCT04647526	not_relevant
40	NCT04650113	not_relevant
40	NCT04653753	not_relevant
40	NCT04661722	not_relevant
40	NCT04687215	not_relevant
40	NCT04697797	not_relevant
40	NCT04712799	not_relevant
40	NCT04728386	not_relevant
40	NCT04733781	not_relevant
40	NCT04741880	not_relevant
40	NCT04751942	not_relevant
40	NCT04762810	not_relevant
40	NCT04763187	not_relevant
40	NCT04786522	not_relevant
40	NCT04793256	not_relevant
40	NCT04816864	not_relevant
40	NCT04819763	not_relevant
40	NCT04834362	not_relevant
40	NCT04841356	not_relevant
40	NCT04847414	not_relevant
40	NCT04849572	not_relevant
40	NCT04850547	not_relevant
40	NCT04853589	not_relevant
41	NCT00000487	not_relevant
41	NCT00001208	eligible
41	NCT00001252	excluded
41	NCT00001549	eligible
41	NCT00001640	excluded
41	NCT00001928	excluded
41	NCT00001929	excluded
41	NCT00001930	excluded
41	NCT00001931	eligible
41	NCT00004576	excluded
41	NCT00004731	not_relevant
41	NCT00004733	excluded
41	NCT00006071	not_relevant
41	NCT00006337	excluded
41	NCT00017979	excluded
41	NCT00018889	eligible
41	NCT00026598	eligible
41	NCT00029666	eligible
41	NCT00029809	eligible
41	NCT00029939	not_relevant
41	NCT00040196	excluded
41	NCT00042120	excluded
41	NCT00053625	excluded
41	NCT00071435	not_relevant
41	NCT00076505	excluded
41	NCT00076674	excluded
41	NCT00086190	excluded
41	NCT00092599	not_relevant
41	NCT00092612	not_relevant
41	NCT00092625	not_relevant
41	NCT00105131	excluded
41	NCT00107744	not_relevant
41	NCT00108667	excluded
41	NCT00110968	not_relevant
41	NCT00112203	not_relevant
41	NCT00118482	not_relevant
41	NCT00134784	excluded
41	NCT00138138	not_relevant
41	NCT00148122	not_relevant
41	NCT00171093	not_relevant
41	NCT00176579	not_relevant
41	NCT00195143	excluded
41	NCT00197496	not_relevant
41	NCT00199394	excluded
41	NCT00202904	excluded
41	NCT00203034	excluded
41	NCT00203060	excluded
41	NCT00217321	eligible
41	NCT00219284	excluded
41	NCT00220272	excluded
41	NCT00228150	excluded
41	NCT00239564	excluded
41	NCT00245700	excluded
41	NCT00253084	excluded
41	NCT00279825	excluded
41	NCT00281502	not_relevant
41	NCT00291161	excluded
41	NCT00291265	excluded
41	NCT00296959	excluded
41	NCT00301405	not_relevant
41	NCT00306124	excluded
41	NCT00329056	excluded
41	NCT00341965	not_relevant
41	NCT00342121	excluded
41	NCT00360633	eligible
41	NCT00375778	eligible
41	NCT00391690	not_relevant
41	NCT00407537	excluded
41	NCT00409149	excluded
41	NCT00411216	not_relevant
41	NCT00423579	excluded
41	NCT00431366	excluded
41	NCT00433654	not_relevant
41	NCT00443768	excluded
41	NCT00449865	eligible
41	NCT00465790	eligible
41	NCT00466739	eligible
41	NCT00472355	eligible
41	NCT00494689	excluded
41	NCT00523796	excluded
41	NCT00527709	not_relevant
41	NCT00530946	not_relevant
41	NCT00542867	not_relevant
41	NCT00591344	excluded
41	NCT00596908	excluded
41	NCT00597909	not_relevant
41	NCT00627640	excluded
41	NCT00631735	not_relevant
41	NCT00637078	not_relevant
41	NCT00646204	eligible
41	NCT00646282	not_relevant
41	NCT00653393	not_relevant
41	NCT00654407	excluded
41	NCT00654563	excluded
41	NCT00665184	eligible
41	NCT00666653	eligible
41	NCT00682994	not_relevant
41	NCT00683943	excluded
41	NCT00686920	not_relevant
41	NCT00692328	eligible
41	NCT00718497	excluded
41	NCT00723567	excluded
41	NCT00736671	excluded
41	NCT00756002	not_relevant
41	NCT00758368	excluded
41	NCT00775151	excluded
41	NCT00775905	excluded
41	NCT00784563	excluded
41	NCT00787540	excluded
41	NCT00794313	excluded
41	NCT00795158	not_relevant
41	NCT00814580	not_relevant
41	NCT00824252	not_relevant
41	NCT00837850	not_relevant
41	NCT00857532	excluded
41	NCT00861731	excluded
41	NCT00865371	excluded
41	NCT00865462	not_relevant
41	NCT00908076	excluded
41	NCT00912808	excluded
41	NCT00912977	eligible
41	NCT00914095	excluded
41	NCT00914602	excluded
41	NCT00947037	excluded
41	NCT00965575	not_relevant
41	NCT00975546	not_relevant
41	NCT00989976	not_relevant
41	NCT00997425	excluded
41	NCT01003002	excluded
41	NCT01019343	eligible
41	NCT01020279	excluded
41	NCT01022476	not_relevant
41	NCT01022905	not_relevant
41	NCT01023867	excluded
41	NCT01026584	excluded
41	NCT01029873	not_relevant
41	NCT01100073	eligible
41	NCT01106976	eligible
41	NCT01107743	not_relevant
41	NCT01108029	excluded
41	NCT01110447	not_relevant
41	NCT01126684	not_relevant
41	NCT01154166	eligible
41	NCT01161966	not_relevant
41	NCT01168388	not_relevant
41	NCT01182987	not_relevant
41	NCT01210534	not_relevant
41	NCT01225263	not_relevant
41	NCT01245608	not_relevant
41	NCT01281189	not_relevant
41	NCT01313312	not_relevant
41	NCT01344421	not_relevant
41	NCT01356056	eligible
41	NCT01357564	not_relevant
41	NCT01361724	eligible
41	NCT01380899	eligible
41	NCT01406106	not_relevant
41	NCT01429207	eligible
41	NCT01431326	not_relevant
41	NCT01446549	excluded
41	NCT01455298	not_relevant
41	NCT01459783	excluded
41	NCT01485172	excluded
41	NCT01485276	excluded
41	NCT01494181	excluded
41	NCT01494532	eligible
41	NCT01495897	excluded
41	NCT01496599	excluded
41	NCT01502189	not_relevant
41	NCT01506037	excluded
41	NCT01506050	not_relevant
41	NCT01506791	not_relevant
41	NCT01520948	excluded
41	NCT01521117	eligible
41	NCT01534650	eligible
41	NCT01544738	eligible
41	NCT01547481	eligible
41	NCT01550484	excluded
41	NCT01558479	excluded
41	NCT01562496	excluded
41	NCT01573260	eligible
41	NCT01580787	excluded
41	NCT01581580	excluded
41	NCT01598649	not_relevant
41	NCT01662427	eligible
41	NCT01681641	excluded
41	NCT01682798	not_relevant
41	NCT01700829	not_relevant
41	NCT01719120	not_relevant
41	NCT01722578	not_relevant
41	NCT01723904	excluded
41	NCT01731340	not_relevant
41	NCT01764815	excluded
41	NCT01768403	not_relevant
41	NCT01768832	eligible
41	NCT01774448	not_relevant
41	NCT01775501	not_relevant
41	NCT01815281	eligible
41	NCT01819714	not_relevant
41	NCT01837784	not_relevant
41	NCT01843803	eligible
41	NCT01846806	not_relevant
41	NCT01862744	eligible
41	NCT01867645	not_relevant
41	NCT01882855	not_relevant
41	NCT01892176	eligible
41	NCT01892501	not_relevant
41	NCT01905839	eligible
41	NCT01909531	excluded
41	NCT01935050	eligible
41	NCT01945567	eligible
41	NCT01952678	excluded
41	NCT01952834	not_relevant
41	NCT01960478	not_relevant
41	NCT01961219	not_relevant
41	NCT01978080	eligible
41	NCT01991457	not_relevant
41	NCT01993498	not_relevant
41	NCT01994200	not_relevant
41	NCT01994343	not_relevant
41	NCT01995500	not_relevant
41	NCT02005029	eligible
41	NCT02006290	excluded
41	NCT02012647	not_relevant
41	NCT02014246	not_relevant
41	NCT02018068	not_relevant
41	NCT02026609	not_relevant
41	NCT02028858	not_relevant
41	NCT02037451	eligible
41	NCT02046863	excluded
41	NCT02051205	eligible
41	NCT02060695	eligible
41	NCT02071693	excluded
41	NCT02086825	not_relevant
41	NCT02088866	not_relevant
41	NCT02091024	not_relevant
41	NCT02098642	eligible
41	NCT02098707	excluded
41	NCT02107638	eligible
41	NCT02137317	not_relevant
41	NCT02153645	eligible
41	NCT02168842	excluded
41	NCT02178098	not_relevant
41	NCT02179359	not_relevant
41	NCT02194816	eligible
41	NCT02200887	eligible
41	NCT02212678	eligible
41	NCT02216435	excluded
41	NCT02224664	eligible
41	NCT02231294	excluded
41	NCT02256319	not_relevant
41	NCT02258152	excluded
41	NCT02260362	not_relevant
41	NCT02271217	not_relevant
41	NCT02309814	not_relevant
41	NCT02315885	not_relevant
41	NCT02335710	not_relevant
41	NCT02337907	not_relevant
41	NCT02341287	not_relevant
41	NCT02356575	not_relevant
41	NCT02358876	excluded
41	NCT02370108	excluded
41	NCT02373072	eligible
41	NCT02377947	not_relevant
41	NCT02387281	eligible
41	NCT02388204	eligible
41	NCT02399683	not_relevant
41	NCT02415062	excluded
41	NCT02476240	eligible
41	NCT02532608	not_relevant
41	NCT02541617	excluded
41	NCT02543905	not_relevant
41	NCT02553525	excluded
41	NCT02565628	eligible
41	NCT02598973	excluded
41	NCT02601144	excluded
41	NCT02605161	eligible
41	NCT02668835	eligible
41	NCT02677649	not_relevant
41	NCT02686528	not_relevant
41	NCT02691845	not_relevant
41	NCT02692183	excluded
41	NCT02702232	eligible
41	NCT02712515	excluded
41	NCT02715102	not_relevant
41	NCT02718560	eligible
41	NCT02731170	eligible
41	NCT02745171	eligible
41	NCT02749565	not_relevant
41	NCT02778087	not_relevant
41	NCT02785510	eligible
41	NCT02786368	not_relevant
41	NCT02786433	eligible
41	NCT02788513	not_relevant
41	NCT02789020	excluded
41	NCT02800460	eligible
41	NCT02810288	not_relevant
41	NCT02817997	not_relevant
41	NCT02818777	eligible
41	NCT02839759	not_relevant
41	NCT02869945	excluded
41	NCT02881099	eligible
41	NCT02882295	not_relevant
41	NCT02882334	not_relevant
41	NCT02896816	excluded
41	NCT02904746	not_relevant
41	NCT02918214	not_relevant
41	NCT02923297	eligible
41	NCT02929589	not_relevant
41	NCT02929758	eligible
41	NCT02959671	not_relevant
41	NCT02965027	not_relevant
41	NCT02965352	not_relevant
41	NCT02967250	eligible
41	NCT02993042	eligible
41	NCT02999997	eligible
41	NCT03004573	excluded
41	NCT03007251	not_relevant
41	NCT03008005	not_relevant
41	NCT03019757	eligible
41	NCT03027310	eligible
41	NCT03029806	not_relevant
41	NCT03049033	eligible
41	NCT03053154	not_relevant
41	NCT03079700	not_relevant
41	NCT03099993	not_relevant
41	NCT03100149	excluded
41	NCT03104725	excluded
41	NCT03106584	not_relevant
41	NCT03129451	excluded
41	NCT03130595	eligible
41	NCT03141944	excluded
41	NCT03165370	not_relevant
41	NCT03181282	excluded
41	NCT03182049	not_relevant
41	NCT03189459	excluded
41	NCT03197831	not_relevant
41	NCT03206827	not_relevant
41	NCT03214926	excluded
41	NCT03228719	not_relevant
41	NCT03229174	excluded
41	NCT03230331	excluded
41	NCT03230513	not_relevant
41	NCT03253367	not_relevant
41	NCT03255031	not_relevant
41	NCT03259061	not_relevant
41	NCT03279991	not_relevant
41	NCT03297177	excluded
41	NCT03300193	excluded
41	NCT03301272	eligible
41	NCT03306329	excluded
41	NCT03317808	not_relevant
41	NCT03318523	excluded
41	NCT03321019	eligible
41	NCT03330353	excluded
41	NCT03331042	not_relevant
41	NCT03336021	not_relevant
41	NCT03336203	not_relevant
41	NCT03362762	not_relevant
41	NCT03366558	eligible
41	NCT03369587	eligible
41	NCT03400644	not_relevant
41	NCT03409120	excluded
41	NCT03416452	eligible
41	NCT03421899	eligible
41	NCT03433196	not_relevant
41	NCT03433950	excluded
41	NCT03436953	eligible
41	NCT03440827	not_relevant
41	NCT03446807	excluded
41	NCT03472183	not_relevant
41	NCT03475355	eligible
41	NCT03490578	eligible
41	NCT03508986	excluded
41	NCT03517371	excluded
41	NCT03523065	excluded
41	NCT03523897	not_relevant
41	NCT03536104	excluded
41	NCT03541421	not_relevant
41	NCT03550040	not_relevant
41	NCT03552068	excluded
41	NCT03562403	excluded
41	NCT03575195	eligible
41	NCT03583320	not_relevant
41	NCT03583879	eligible
41	NCT03585257	not_relevant
41	NCT03587168	eligible
41	NCT03626168	not_relevant
41	NCT03637023	eligible
41	NCT03638479	eligible
41	NCT03647904	not_relevant
41	NCT03654469	not_relevant
41	NCT03655171	eligible
41	NCT03655236	excluded
